상호명,업종중분류명,업종소분류명,표준산업분류명,행정동명,위도,경도,네이버키워드,naver_store_url,store_address,store_score,visitor_review
스타로드,커피점/카페,사주카페,비알콜 음료점업,인계동,37.2678299184249,127.033692092567,인계동%20스타로드,https://m.place.naver.com/restaurant/52524066,경기 수원시 팔달구 경수대로 581 연우이앤씨 10층,,
달거니해장국,한식,한식/백반/한정식,한식 음식점업,인계동,37.2759588983855,127.029427362354,인계동%20달거니해장국,https://m.place.naver.com/restaurant/1647641253,경기 수원시 팔달구 중부대로128번길 49,4.53,"/해장국집 찾다가 우연하게 들렸는데, 상당히 괜찮습니다.. 매장도 청결하고 깔끔한편이고, 사장님도 친절하십니다. 곱창순두부,내장국.. 너무 맛있게 먹 었습니다~/점심식사에 적절/혼밥 하기 좋음/굿/조미료 맛이 많이 나요/굿/굿/굿/곱창순두부 냠냠/곱창순두부 9천냔"
하삼동커피,한식,한식/백반/한정식,한식 음식점업,인계동,37.2626155136767,127.031842141826,인계동%20하삼동커피,https://m.place.naver.com/restaurant/1317607105,경기 수원시 팔달구 권광로 165,4.69,"/방문은 100번은 한거 같은디 오늘 첨 리뷰 남김! 라떼를 정말 싫어하는 사람였는데,, 하삼동와서 바뀜😆 라떼도 크로플도 완전 맛집 인정💟👍 금요일 인 오늘 팀 마니또 게임 중에 커피 쏨~ 사장님~ 앞으로도 쭉~맛난 커피,디져트 부탁드려용~/비가 내리는 오늘도 겉빠속촉~ 크로플과 아이스 라떼💟 직원들과 꼬숩게 하루 시작~!! 올때마다 느끼지만~ 정말 이정도 고궐에 가성비 짱👍인 곳 못봤 음ㅠㅠ 내일 또 올게요 친절하신 사장님~~/크로플맛집-😃 커피가격도 괜찮고 매장도 깨끗하면서 전철역도 가까워 이동하기도 좋았어요./솔티드캬라멜 크로플 2번째에오...😍쵝오/가게안에 쏙 들어와있어서 찾기힘들었지만 최애 히말라야커피득/아메리카노는 너무 탄맛만나고 자바초코스무디는 얼음이적어서인지 스무디가아니라 그냥 초코우유같습니다…. 하삼동커피 좋아하는데 이곳 하삼동은 처음이지만 별로였습니다/잘마시고있어여/가격도 저렴하고 맛도 좋으네요/예전 부산에서 많이 이용했던 하삼동커피가 인계동에도 생겼네요ㅎ 가성비갑!!!인계점은 핸드폰매장이랑 복합매장이네요 신기신기 맛있게 잘먹고갑니딘!!"
홍영만두,분식,국수/만두/칼국수,분식 및 김밥 전문점,인계동,37.2718447820973,127.026604964361,인계동%20홍영만두,https://m.place.naver.com/restaurant/1403111324,경기 수원시 팔달구 장다리로 247,4.17,"/아직 맛 보기 전이지만, 겜밥 한 줄 포장해 나오는 길에 리뷰 적어요. 사장님, 사모님 내외 두 분께서 너무 친절하시고요. 배민에서 찾아보니 리뷰도 너무 좋더라구요. 피곤한 퇴근 길에 두 분의 친절함에 가슴 따뜻하게 돌아갑니다. 감사해요!/맛나요 친절해요/굿/굿/생각보다 깨끗하고 맛있어요/ㅋ/너무 맛있어요 만두 최고 맛집💛/맛있고 친절해요/굿/굿굿 맛나용"
오봉집,한식,한식/백반/한정식,한식 음식점업,인계동,37.2642499421266,127.030062441032,인계동%20오봉집,https://m.place.naver.com/restaurant/1688054193,경기 수원시 팔달구 효원로249번길 38,4.84,/직화낙지 점심메뉴로 먹었는데 반찬 가짓수도 많고 구성이 너무 좋았습니다. 미역국도 맛있고 낙지가 크고 맛있었어요. 양도 푸짐해서 배부르게 넘 잘 먹었습니다. 안주가 점심 뿐만 아니라 저녁에 술과 함께 먹기도 너무 좋을 것 같습니다. 다른 메뉴도 먹어봐야겠어요./다니면서 궁금했어요. 서빙도 빠르고 덮밥에만 신경쓰는 것 같다. 1인식하고 메뉴를 더 개발하세요/맛나요~ 특히 수육 진짜 맛나요~/존맛탱; 보쌈 느끼해서 잘 안 먹는데 여긴 느끼하지 않고 야들야들 해서 맛있게 잘 먹었습니당 음식도 생각보다 빨리 나와서 좋았어요 다음에 또 올게용~/오봉스페셜 둘이 배터지게 먹었어요ㅎㅎ 공기밥 시키면 비벼먹을 수 있게 콩나물이랑 김도 같이 줘요/3-4인분이라는데 아마도 술먹는사람대상인것같네요 식사로는 2인분되는것같아요 보쌈고기양 우선 너무적고 낙지도 양이 적은편이네요 낙지는 조미료느낌강한 자극적인 맛이고요 평이 워낙좋아서 기대치가 높았나봐요/다맛있네요bb/기대하고 먹어서 그런지 개인적으로는 평범했어요/2명이서 먹었는데 양 많아요 낙지가 직화구이라서 맛있어요/맛있는데 시끄러워요 ㅠ 으어어엉어어
등초마라탕,중식,중국음식/중국집,중식 음식점업,인계동,37.2757845508418,127.02465988051,인계동%20등초마라탕,https://m.place.naver.com/restaurant/1166601868,경기 수원시 팔달구 중부대로 80 한양수자인 상가 3동40호,4.78,"/배달로도 자주 시켜먹었었는데 매장에서 먹으니까 더 맛있었어요! 사장님 정말 친절하셔요. 꿔바로우 최고예요../맛은물론 사장님 너무너무 친절하세요/타지에서 일때매 와서 먹을만한 집 찾다가 봤는데 너무 맛있게 잘먹었습니다. 감히 제 인생 최고의 마라탕이였네요. 방문 추천합니다./마라샹궈집 찾아 방황중이었는데 정착할 수 있게됐어요 ㅜㅜ 왜 마라탕맛있는 집이죠? 마라샹궈 자극적이지않게 맵구 꿔바로우도 튀김옷이 얇으면서 바삭해요! 또 올게요! 먹는동안 배달주문계속울렸어요 ㅋㅋㅋ 참 게다가 친절해서 기분좋았어요 잘먹었습니당 감사합니당/국물이 너무 깔끔하고 얼큰하니 진짜 간만에 마라탕 넘 맛있게먹었어요 자주 갈 것 같아요/친절하고 너무 맛있어요 구욷👍/양도 많고 맛있어요/정말 맛있어요! 9년전에 중국에서 처음 마라탕을 접하고 온갖 마라탕집은 다 다녀봤는데요, 여기가 제일 깔끔하고 맛있어요! 사장님 번창하시길 바라 면서 리뷰 남깁니다./맛나요 마라샹궈는 5가지 선택한 것만 나오니 꼭 야채를 선택해주세여ㅎㅎ"
동막골전집,한식,파전전문,한식 음식점업,인계동,37.2644373768961,127.036463809738,인계동%20동막골전집,https://m.place.naver.com/restaurant/1905507420,경기 수원시 팔달구 권광로196번길 57,4.37,/가게 분위기가 좋고 화장실도 깨끗하고 음식도 맛있습니다 하지만 손님은 많은데 주방에서 일 하시는 분이 혼자시다보니 시간이 오래 걸려서 안주가 많이 늦게 나옵니다.. 저도 가게를 하는 입장이라서 이해를 하지만 주말에는 알바를 쓰시면 좀 좋을 것 같습니다/ʕ•̫͡•ʕ•̫͡•ʔ•̫͡•ʔ•̫͡•ʕ•̫͡•ʔ•̫͡•ʕ•̫͡•ʕ•̫͡•ʔ•̫͡•ʔ•̫͡•ʕ•̫͡•ʔ•̫͡•ʔ/비올때 생가나요/깻잎전 고추전 명태전 다 너무 맛있어요 ❤️ 차례대로 시키다가 모두 너무 맛있어서 마지막엔 모둠전까지 주문했어요 또 방문할게요 ❤️!!!!!!/골뱅이소면이랑 계란찜조합⭐️/전이 조금 ㅠㅠ/맛있어요/닭도리탕 진짜 맛있어요! 막걸리가 그냥 넘어갈듯한 맛!! 다음에는 모듬전도 먹어볼게요!/좋아요/굿
아이스박스,패스트푸드,아이스크림판매,제과점업,인계동,37.2663783662081,127.023710130292,인계동%20아이스박스,https://m.place.naver.com/restaurant/1044393402,경기 수원시 팔달구 세지로174번길 32-1,4.38,/조아요/굿/굿/굿/조아요/조아요/가성비가 좋아요/좋아요/아이스크림 저렴하고 좋아요/굿
쌍팔,중식,중국음식/중국집,중식 음식점업,인계동,37.266550112752,127.023775560338,인계동%20쌍팔,https://m.place.naver.com/restaurant/1224142375,경기 수원시 팔달구 권광로180번길 46,4.23,/고기도 맛있지만 청국장 맛잇어요ㅠㅠㅠ/냉동삼겹살 맛있었어요! 다만 찌개가 7천원라 좀 비싸긴 하지만 그래도 재방문의사 있습니다!/지리 좋고 모임하기에 좋은 맛있는 곳이예요. 많이 파세요./과식을 부르는집/마싯서요/출장에서 먹은 대패 맛나네요/고기도 맛있고 소스도 다양해서 좋았어요! 인테리어도 특이해요 ㅎ/소스도 여러가지에 마늘쫑에 파절이까지 넘맛낫어요 미나리추가는무조건이에요 볶음밥 1인분시켰는데 양이. .넘나많고.. ☆타투한직원분☆너무!!친 절하셔서 좋았어요♡ 기분좋게먹고가요ㅎㅎ담에꼭또올게요/한끼하기 좋아요
한상11찬,한식,한식/백반/한정식,한식 음식점업,인계동,37.2656535559336,127.022141068772,인계동%20한상11찬,https://m.place.naver.com/restaurant/1732537449,경기 수원시 팔달구 세지로152번길 15-19,,
고라파떡,분식,떡볶이전문,분식 및 김밥 전문점,인계동,37.2658377257706,127.030290114704,인계동%20고라파떡,https://m.place.naver.com/restaurant/1653673295,경기 수원시 팔달구 인계로124번길 36,4.93,"/로제떡볶이 2단계로 먹었는데 제가 먹었던 로제떡볶이중 역대급이네요 소스 진초ㅑ맛있어요 치즈도 듬뿍에 꾸덕꾸덕 소스 쵝오/완전 맛있어요. 깔끔하게 포장해주셔서 뚜껑을 연순간 마음에 쏙!!! 아이때문에 1단계 시켰는데 살짝매콤하니 맛나네요. 다음에 맵게 먹고싶네요/오랜만에 떡볶이 맛집을 찾은 것 같아요 !! 맛있게 매콤하고 양도 많고 치즈 추가는 필수입니다 !!/고라파떡 1단계 신라면 정도인데 고기, 소세지 덕에 맛나게 매콤한 맛이었어요 약간 고기불맛도 나고 양도 푸짐하고 맛있었어요/불향이 제대로 나는 떡볶이 맛집이예요. 떡 위에 파채 얹고 차돌박이까지 얹어서 한 입에 넣어보니 사르르 녹네요. 맵기를 조절할 수 있는게 가장 좋았어요^^/고라파떡 3인세트 먹었어요! 차돌떡볶이+왕소세지+라면사리+주먹밥 둘이서 3인분세트 먹었는데 다먹었어요..(!) 맵찔이도 맛있게 먹을 수 있는 1단계로 먹었어여 달큰한 소스에 푸짐한 속재료 최고에용/맛있게 맵다. 고라파떡 차돌떡볶이 추천해요/차돌 떡볶이 진짜 맛있어요❤️/고라파떡 수지점에서 배달로 먹어보고 너무 맛있어서 자주 시켜먹었었는데 인계동에 홀로 오픈했다고 해서 다녀왔어요❤ 배달도 정말 최고지만 역시 떡볶이는 가게에서 조리 직후 먹어야 더 맛있네요:) 인계에서만 먹을 수 있는 티레그(칠면조다리)랑 인싸주(아이스크림주)도 떡볶이랑 진짜 잘어울렸어 요👍근데 둘다 너무 커요... 양이 혜자... 배 터지게 먹고 나올 수 있어요🤣🤣🤣 다른 메뉴도 먹어보고 싶었는데 너무 배불러서 못먹어본게 아.../오 존맛탱 자칭 떡후인데 매콤달달하고 올려진 고기에 불향이 제대로임ㅜㅜ 튀김들 종류 많은데다가 가성비 오지고 특히 순대 내장맛집ㅋㅋㅋㅋㅋ 사진이 없어서 아쉽네 개강추ㅋㅋㅋㅋ 장사 대박나세요 @@"
히든플레이스,한식,한식/백반/한정식,한식 음식점업,인계동,37.2650320912391,127.03094308205,인계동%20히든플레이스,https://m.place.naver.com/restaurant/1963436401,경기 수원시 팔달구 권광로187번길 34 2층 히든플레이스,4.74,"/인테리어가 멋있고 음식도 진짜 맛있어요! 사장님과 알바생분도 매우 친절하시고 어떻게 먹는지 메뉴 설명도 함께 해주셔서 너무 좋았어요! 스키야끼 국물 진짜 끝내줍니다 .. 서비스도 주시고 너무 좋았어요 데이트 장소 추천~/예전부터 종종 오던 곳! 안주가 친절하고 사장님이 맛있는 집!!🤗🤗 다양한 이벤트도 많아요! 솜사탕으로 귀여운 오리나 라이언 등 만들어주시는데 어케 먹어요 이걸 😭😭😭/분위기도 좋고 문도 신기하고!! 안주도 맛나고 기여운 라이언 까지 !!! ㅎㅎ 너무 분위기 짱짱이에요 ㅎ/가라아게 너무 맛있어서 사진 찍는거 까먹고 완판했어요 ㅠㅠ 매장에 인형뽑기 기계도 있어서 해봤는데 한번에 나왔어요!! 덕분에 맛있는 음식도 먹구 이쁜 친구도 데려가용 ♡♡ 또 올게용😃😀😃😀/너무맛있어요 ㅋㅋㅋ 특별한 안주가 있어서 자주 가고싶어요 술 종류 다양해서 좋았고 분위기도 넘 좋..화장실도 깨끗해여 직원분들도 친절해요 자주갈게용/별 5개도 모잘라요 너무 좋은 추억 만들고 갑니다 재방문 100% 문여는 방법만 어렵지 들어오면 정말 분위기 좋게 놀수있어요 정말 최고에요 ❤️🥰🥰🥰/입구가 해리포터 비밀의 방같아요 스키야끼 러버라서 검색해서 왔는데 분위기 좋고 메뉴 다양하고 너무 좋은것❤️ 자주와야징헿/직장 동료덕분에 알게된 술집인데 입구부터 가게명이 왜 히든플레이스인지 알겠더라구요~신기하고 방탈출에 들어온느낌ㅎㅎ 사장님도 친절하시고 기 억해주는 모습이 감동 또 감동 자주와야겠어요~!!물론 음식도 굿!! 다양한 이벤트가 있으니까 또 가야겠아요~ 번창하세요~!/인계동에 이런 숨은 맛집이 있다니 안주도 맛있고 등장부터 완전 힙했어요 ㅋㅋ/스키야끼가 맛있고, 직원분도 넘 친절합니다!"
교동짬뽕,중식,중국음식/중국집,중식 음식점업,인계동,37.2741628687473,127.02032838683,인계동%20교동짬뽕,https://m.place.naver.com/restaurant/1922049581,경기 수원시 팔달구 중부대로34번길 24 1층,3.92,/좋아요/맛있어요!/별루예요/체인점마다 맛이 다르네요/굿/맛있어요/.
에그카페24,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.266552686535,127.021903951216,인계동%20에그카페24,https://m.place.naver.com/restaurant/1094267387,경기 수원시 팔달구 세지로 172,,
풀하우스1,한식,한식/백반/한정식,한식 음식점업,인계동,37.2643460715653,127.031898907951,인계동%20풀하우스1,https://m.place.naver.com/restaurant/1319941283,경기 수원시 권선구 세지로66번길 48,,
고쿠텐,일식/수산물,음식점-일식,일식 음식점업,인계동,37.2631574236052,127.035307614381,인계동%20고쿠텐,https://m.place.naver.com/restaurant/1831747038,경기 수원시 팔달구 권광로180번길 45 102호,4.73,"/오픈형 주방이라 요리하는 과정이 다 보여서 청결하고 믿음이 가더라구요. 튀김가루가 두껍지 않아서 재료 본연의 맛이 각각 다 느껴지고, 튀김에 간이 되어 있어서 간장에 찍어 먹지 않아도 되더라구요ㅎㅎ장어텐동은 장어가 생각보다 커서 놀랬어요. 그리고 장어튀김 겉은 바삭하고 안에 속살은 촉촉해요! 그리고 양이 많아요. 엄청 배부르게 먹었어요ㅎㅎ/꽤 예쁜 텐동가게에요. 카페같은 느낌이었어요. 손님이 꽉차있었지만 답답한 느낌은 없었습니다. 셋트1번? 고쿠텐동이랑 장어텐동 이었는데 소스가 많 이들어갔나해서 밥추가를 하려했는데 짜지않았어요. 장어도 부드러웠습니다. 기본나오는 물이 헛개차였던것? 같아 좋았어요. 단무지랑 짱아치가 조 금 마른것 같아서 아쉬웠어요. 아이스크림바도 자유롭게 먹을수 있어요. 소중한사람과 식사해서 더 맛있었어요. 주말이라 주차가 힘든데 바로앞.../지나가면서 매장이 예뻐서 눈에 띄던 곳인데 마침 텐동이 먹고싶어서 방문했어요! 재료들이 다양하고 튀김옷이 얇아 바삭하고 맛있어요 샐러드와 장국이 나와서 좋아요 유자단무지가 비치되어 있어 느끼해질때 하나씩 먹으면 깔끔하고 좋아요 매장도 깔끔하고 조용한 분위기라 식사하기 편해요/혼밥하러 왔는데, 외관부터 내부까지 다 깔끔하고 오픈키친인데 주방도 굉장히 깔끔하네요. 주문하면 바로 튀겨서 나오는지라 바삭바삭하고 간도 딱 맞고 맛있어요!! 재방문의사 있음😉/텐동 안좋아했는데 여기오고 매달먹고있어요 바삭바삭 느끼하지않은곳은 여기밖에 없는듯 사장님도 완전 친절하시고 매장도 깔끔해요/튀김 바삭바삭 아주 맛있습니다 장국도 간이 너무 쎄면 오히려 짰을거 같은데 살짝 밍밍한게 튀김류들 간장찍어먹고 뭐하고 먹었을때 딱 좋을정도였어 요.. 양도 많아서 배부르게 잘먹었네요 맛있게 잘먹었습니다. 튀김인데 느끼하지 않고요. 와사비간장 간간히 같이 찍어먹으니 더 맛있어요 다른 지점은 샐러드 안나오는데 여긴 샐러드도 주시고 후식도 주시고 무엇보다 사장님이 너무 친절하세요/길가다 텐동이 땡겨서 밥먹으러 왔더니, 딱 내가 원하는 분위기의 혼밥집을 찾은 것 같다. 튀김 맛으로만 먹는 것이 아닌, 바삭한 첫 맛을 뒤로 하고 속을 맛볼 때마다 속재료의 담백한 맛이 훼손되지 않고 그대로 유지되어 내 혀를 살포시 지나갈 때에는 이게 진짜 '튀김' 덮밥이라는 생각이 든다.개인적으로 는 가지 튀김이 가장 마음에 드는 것이 보통 가지는 물컹물컹하기 마련인데 가지튀김을 딱 씹었을 때 단단하고 수분이 안에 기분좋게 남아있는 .../오랜만에 텐동 생각나서 왔는데 없던 튀김이 있네요! 팽이버섯이랑 어묵인가? 이것도 진짜 맛있구 오랜만에 왔는데 사장님이 기억 하시구 반갑게 맞이 해주셔서 더 좋았습니닷! 다음에는 카레텐동 한번 먹어봐야겠네요 ㅎ/새우텐동, 고쿠텐동 튀김옷이 엄청얇아서 많이느끼하지 않고 깔끔하네용 온천계란은 추가하는걸 추천!!!😚😚😚/항상 맛있게 먹고 있어요. 인계동에서 두 번 가는 식당이 없는데 고쿠텐은 자주 갑니다. 근처 다른 곳에서 먹으면 처음부터 느끼하지만 고쿠텐 텐동은 끝까지 맛있습니다."
